"Playlist URL","https://www.youtube.com/playlist?list=PLDKhPq_cLoCQ"
"Playlist title","ALL"
"Playlist author","Tony Noga"
"Videos","1386"

"Video ID","Title","Channel","Added At","Published At","Duration","Thumbnail URL"
"ZglvndVEdwc","Shqipe","Cold Emi - Topic","2026-09-23","2026-04-24","2:23","https://i.ytimg.com/vi/ZglvndVEdwc/hqdefault.jpg"
"WdMMJA8Pb-k","ALBANIAN BLOOD","Cold Emi - Topic","2026-09-23","2026-04-26","3:05","https://i.ytimg.com/vi/WdMMJA8Pb-k/hqdefault.jpg"
"Z66iX4-5Gu4","Proud To Be Albanian (feat. John Alite)","Cold Emi - Topic","2026-09-23","2026-04-24","2:54","https://i.ytimg.com/vi/Z66iX4-5Gu4/hqdefault.jpg"
"VSuzJ66qgiQ","Gabim i Bukur","Adelina Berisha - Topic","2026-09-23","2024-07-30","2:48","https://i.ytimg.com/vi/VSuzJ66qgiQ/hqdefault.jpg"
"-a0-0euOaMU","Do Pi (feat. Naldi)","Luiz Ejlli - Topic","2026-09-23","2024-07-20","3:08","https://i.ytimg.com/vi/-a0-0euOaMU/hqdefault.jpg"
"15du0Q1iC9A","Gazi n'Fund","Finem - Topic","2026-09-23","2024-08-27","2:56","https://i.ytimg.com/vi/15du0Q1iC9A/hqdefault.jpg"
"8EUPEGrTsZY","Zavinagi tvoya","Preslava - Topic","2026-09-23","2026-04-16","4:12","https://i.ytimg.com/vi/8EUPEGrTsZY/hqdefault.jpg"
"XEb4gtmL2xw","Ne te zabravyam","Preslava - Topic","2026-09-23","2026-04-17","3:07","https://i.ytimg.com/vi/XEb4gtmL2xw/hqdefault.jpg"
"rgeR7kTW6tQ","Mangava Tut","Preslava - Topic","2026-09-23","2026-05-04","4:24","https://i.ytimg.com/vi/rgeR7kTW6tQ/hqdefault.jpg"
"tg6E3cn6yIA","OPA OPA","Dessita - Topic","2026-09-23","2025-07-22","3:25","https://i.ytimg.com/vi/tg6E3cn6yIA/hqdefault.jpg"
"rjVaTSwSvEk","Vin Jay - On Our Way (Feat. Jay Cloud)","Vin Jay","2026-09-23","2020-02-23","3:03","https://i.ytimg.com/vi/rjVaTSwSvEk/hqdefault.jpg"
"KQ2jIgPITuE","Let It Snow, Let It Snow, Let It Snow","Jessica Simpson - Topic","2026-09-23","2017-02-09","2:01","https://i.ytimg.com/vi/KQ2jIgPITuE/hqdefault.jpg"
"Euewi_qZ4dY","I Wanna Love You Forever","Jessica Simpson - Topic","2026-09-23","2017-01-26","4:24","https://i.ytimg.com/vi/Euewi_qZ4dY/hqdefault.jpg"
"iYCuwDx_xCE","Leja","Eglant Brah - Topic","2026-09-23","2026-01-08","2:53","https://i.ytimg.com/vi/iYCuwDx_xCE/hqdefault.jpg"
"nzQDQcELNuU","Where Do You Go","No Mercy - Topic","2026-09-23","2015-08-12","4:33","https://i.ytimg.com/vi/nzQDQcELNuU/hqdefault.jpg"
"a5HS7oQkiXU","BAND4BAND","Central Cee - Topic","2026-09-23","2025-01-23","2:21","https://i.ytimg.com/vi/a5HS7oQkiXU/hqdefault.jpg"
"Em7i4mJD858","22:22","Galena - Topic","2026-09-23","2025-05-09","3:36","https://i.ytimg.com/vi/Em7i4mJD858/hqdefault.jpg"
"uPo_oYzE6h8","Tha Se Agapao Aionia","Giannis Vardis - Topic","2026-09-23","2020-09-16","4:00","https://i.ytimg.com/vi/uPo_oYzE6h8/hqdefault.jpg"
"_qOPjlPqgls","esena mono ﻿ - kaiti garbi","ramett","2026-09-23","2009-04-30","4:05","https://i.ytimg.com/vi/_qOPjlPqgls/hqdefault.jpg"
"9ZYUgRknwwI","I Njejti Ke Mbet","Arta Bajrami - Topic","2026-09-23","2023-08-12","4:40","https://i.ytimg.com/vi/9ZYUgRknwwI/hqdefault.jpg"
"yCYgH-tDFWA","Asnje Milimeter","Arta Bajrami - Topic","2026-09-23","2023-08-12","4:56","https://i.ytimg.com/vi/yCYgH-tDFWA/hqdefault.jpg"
"uWVHSO52tsk","Oceans (Spirit Lead Me)","Liv Harland - Topic","2026-09-23","2023-08-22","4:00","https://i.ytimg.com/vi/uWVHSO52tsk/hqdefault.jpg"
"-BJhtfupebM","Take My Hand Dance","Andrea George - Topic","2026-09-23","2025-07-09","2:55","https://i.ytimg.com/vi/-BJhtfupebM/hqdefault.jpg"
"Qn8OH08gTvY","Blurry","Noelle Johnson - Topic","2026-09-23","2023-03-30","3:28","https://i.ytimg.com/vi/Qn8OH08gTvY/hqdefault.jpg"
"9iWI6L4ha8E","When I Fall","Katy Nichole - Topic","2026-09-23","2024-11-21","3:26","https://i.ytimg.com/vi/9iWI6L4ha8E/hqdefault.jpg"
"dHtt6AeFPuw","I Found Jesus","Katy Nichole - Topic","2026-09-23","2025-08-14","3:21","https://i.ytimg.com/vi/dHtt6AeFPuw/hqdefault.jpg"
"mq7kjWgNjdI","In Jesus Name (God Of Possible)","Katy Nichole - Topic","2026-09-23","2022-02-24","3:43","https://i.ytimg.com/vi/mq7kjWgNjdI/hqdefault.jpg"
"I0bghHzvI7k","Rhythm Is a Dancer 2k25","Steve Tosi - Topic","2026-09-23","2025-06-12","5:08","https://i.ytimg.com/vi/I0bghHzvI7k/hqdefault.jpg"
"2G74GZ2Hles","Set the Organ Bass (Original Mix)","Danielle Trebone - Topic","2026-09-23","2023-07-27","4:39","https://i.ytimg.com/vi/2G74GZ2Hles/hqdefault.jpg"
"WEmTgiyJ_uA","Makes Me Love U","Block & Crown - Topic","2026-09-23","2025-09-11","4:08","https://i.ytimg.com/vi/WEmTgiyJ_uA/hqdefault.jpg"
"o3iU6KTTvWI","Amazing","INNA - Topic","2026-09-23","2025-09-19","3:30","https://i.ytimg.com/vi/o3iU6KTTvWI/hqdefault.jpg"
"q3MkrF5fPew","No Scrubs","TLC - Topic","2026-09-23","2017-01-26","3:35","https://i.ytimg.com/vi/q3MkrF5fPew/hqdefault.jpg"
"D4ifmP35iEE","MASHONDA - Love Changes (Remix)","Toka KKK","2026-09-23","2021-10-29","4:02","https://i.ytimg.com/vi/D4ifmP35iEE/hqdefault.jpg"
"yUZeZNxiD-M","Get Low","Lil Jon & The East Side Boyz - Topic","2026-09-23","2015-04-09","5:35","https://i.ytimg.com/vi/yUZeZNxiD-M/hqdefault.jpg"
"SYsq10hHIbI","Akoma Të Du","Bertan Asllani - Topic","2026-09-23","2025-01-19","3:28","https://i.ytimg.com/vi/SYsq10hHIbI/hqdefault.jpg"
"Ew34ecE7p80","Xherdanin E Dashurise","Remzie Osmani - Topic","2026-09-23","2020-06-04","3:30","https://i.ytimg.com/vi/Ew34ecE7p80/hqdefault.jpg"
"tHZxwu1XsxU","Veren Tjeter","Arber Musa - Topic","2026-09-23","2025-08-16","3:12","https://i.ytimg.com/vi/tHZxwu1XsxU/hqdefault.jpg"
"XMnAv7Ryyx4","Huligan","Djena - Topic","2026-09-23","2026-03-30","3:12","https://i.ytimg.com/vi/XMnAv7Ryyx4/hqdefault.jpg"
"gTxq_7p0GCY","Ako beshe druga","Djena - Topic","2026-09-23","2026-04-02","4:04","https://i.ytimg.com/vi/gTxq_7p0GCY/hqdefault.jpg"
"-OGVurbdVk8","Tuk zhena mu pazi","Djena - Topic","2026-09-23","2026-04-03","4:07","https://i.ytimg.com/vi/-OGVurbdVk8/hqdefault.jpg"
"DF72ouaselk","Yako mi e","Djena - Topic","2026-09-23","2026-03-30","3:10","https://i.ytimg.com/vi/DF72ouaselk/hqdefault.jpg"
"_WK0HuYY23M","Kak boli","Djena - Topic","2026-09-23","2026-04-14","3:09","https://i.ytimg.com/vi/_WK0HuYY23M/hqdefault.jpg"
"y_YrChbOE0k","Празнуваш","Desi Slava - Topic","2026-09-23","2025-07-04","3:23","https://i.ytimg.com/vi/y_YrChbOE0k/hqdefault.jpg"
"S48cizGQiQY","Harrom","Ermenita - Topic","2026-09-23","2026-01-09","2:56","https://i.ytimg.com/vi/S48cizGQiQY/hqdefault.jpg"
"DYRje_cPkYs","How Could an Angel Break My Heart","Kenny G - Topic","2026-09-23","2015-09-23","4:20","https://i.ytimg.com/vi/DYRje_cPkYs/hqdefault.jpg"
"le1QF3uoQNg","Theme From New York, New York (2008 Remastered)","Frank Sinatra - Topic","2026-09-23","2018-12-12","3:25","https://i.ytimg.com/vi/le1QF3uoQNg/hqdefault.jpg"
"afDsS-Eaa4M","Gone Before You Met Me","Alan Jackson - Topic","2026-09-23","2018-07-24","3:26","https://i.ytimg.com/vi/afDsS-Eaa4M/hqdefault.jpg"
"9zYcQBkxeXM","Wrapped","George Strait - Topic","2026-09-23","2018-07-30","4:08","https://i.ytimg.com/vi/9zYcQBkxeXM/hqdefault.jpg"
"X0zPHR41dwI","All American Country Boy","Alan Jackson - Topic","2026-09-23","2017-07-26","3:20","https://i.ytimg.com/vi/X0zPHR41dwI/hqdefault.jpg"
"j0GCi9UZBLg","USA Today","Alan Jackson - Topic","2026-09-23","2015-08-10","3:25","https://i.ytimg.com/vi/j0GCi9UZBLg/hqdefault.jpg"
"ebn1ugRRnMY","Till The End (with Lee Ann Womack)","Alan Jackson - Topic","2026-09-23","2014-11-08","3:03","https://i.ytimg.com/vi/ebn1ugRRnMY/hqdefault.jpg"
"F2iBa8SyI9k","The Talkin' Song Repair Blues","Alan Jackson - Topic","2026-09-23","2015-08-12","3:01","https://i.ytimg.com/vi/F2iBa8SyI9k/hqdefault.jpg"
"MeitSLi4EPg","A Love Like That","Alan Jackson - Topic","2026-09-23","2015-09-23","3:29","https://i.ytimg.com/vi/MeitSLi4EPg/hqdefault.jpg"
"4gFsgYPqEJw","This Heart Of Mine","Alan Jackson - Topic","2026-09-23","2021-05-13","3:19","https://i.ytimg.com/vi/4gFsgYPqEJw/hqdefault.jpg"
"paJTyuwWsKE","There Ya Go","Alan Jackson - Topic","2026-09-23","2015-08-10","3:15","https://i.ytimg.com/vi/paJTyuwWsKE/hqdefault.jpg"
"E6gsRJhGtMY","If You Want To Make Me Happy","Alan Jackson - Topic","2026-09-23","2017-01-25","4:21","https://i.ytimg.com/vi/E6gsRJhGtMY/hqdefault.jpg"
"-WsvV9nCHac","That'd Be Alright","Alan Jackson - Topic","2026-09-23","2015-08-11","3:42","https://i.ytimg.com/vi/-WsvV9nCHac/hqdefault.jpg"
"6Q7abgMZ8sQ","Once You've Had The Best","Alan Jackson - Topic","2026-09-23","2014-11-08","4:15","https://i.ytimg.com/vi/6Q7abgMZ8sQ/hqdefault.jpg"
"rzgprGVmKss","Listen To Your Senses","Alan Jackson - Topic","2026-09-23","2017-01-25","3:10","https://i.ytimg.com/vi/rzgprGVmKss/hqdefault.jpg"
"Lkax7Ly3mvA","Cotton Eye Joe","Chris Else - Topic","2026-09-23","2021-11-21","3:05","https://i.ytimg.com/vi/Lkax7Ly3mvA/hqdefault.jpg"
"GsHFTWURi-o","Me and Bobby McGee","Chris Else - Topic","2026-09-23","2021-11-21","4:11","https://i.ytimg.com/vi/GsHFTWURi-o/hqdefault.jpg"
"zqbM_k0VnVQ","Take It Easy","Chris Else - Topic","2026-09-23","2021-11-21","3:39","https://i.ytimg.com/vi/zqbM_k0VnVQ/hqdefault.jpg"
"reQK-twBbKA","Forever and ever Amen","Chris Else - Topic","2026-09-23","2021-11-21","3:37","https://i.ytimg.com/vi/reQK-twBbKA/hqdefault.jpg"
"XhTGN2BwUIQ","Nearer My God to Thee","Chris Else - Topic","2026-09-23","2021-11-21","4:11","https://i.ytimg.com/vi/XhTGN2BwUIQ/hqdefault.jpg"
"3vBric4c59k","Loving Arms","Chris Else - Topic","2026-09-23","2021-11-21","3:32","https://i.ytimg.com/vi/3vBric4c59k/hqdefault.jpg"
"ElqJW1ooH58","Because He Lives","Chris Else - Topic","2026-09-23","2023-12-14","4:14","https://i.ytimg.com/vi/ElqJW1ooH58/hqdefault.jpg"
"nVIW9iS1CnM","Ten Thousand Reasons (Bless the Lord)","Chris Else - Topic","2026-09-23","2021-11-21","3:58","https://i.ytimg.com/vi/nVIW9iS1CnM/hqdefault.jpg"
"Sm-BMYTlmY8","What a Friend We Have In Jesus","Chris Else - Topic","2026-09-23","2021-11-21","2:22","https://i.ytimg.com/vi/Sm-BMYTlmY8/hqdefault.jpg"
"qtAKD5wPmT8","The Older I Get","Chris Else - Topic","2026-09-23","2021-11-21","3:50","https://i.ytimg.com/vi/qtAKD5wPmT8/hqdefault.jpg"
"FdEcfCaSyj8","Yes, I Know","Chris Else - Topic","2026-09-23","2025-05-22","3:44","https://i.ytimg.com/vi/FdEcfCaSyj8/hqdefault.jpg"
"fckXm7Fsevc","Livin' on love","Chris Else - Topic","2026-09-23","2021-11-21","3:51","https://i.ytimg.com/vi/fckXm7Fsevc/hqdefault.jpg"
"ebfpAD5mvWU","The Power Of The Dream","Céline Dion - Topic","2026-09-23","2017-04-02","4:31","https://i.ytimg.com/vi/ebfpAD5mvWU/hqdefault.jpg"
"_fwpsxeRZpo","Guardian Angel","Andrea George - Topic","2026-09-23","2025-07-30","3:38","https://i.ytimg.com/vi/_fwpsxeRZpo/hqdefault.jpg"
"rri790yZ84s","I Love You","Céline Dion - Topic","2026-09-23","2019-07-17","5:31","https://i.ytimg.com/vi/rri790yZ84s/hqdefault.jpg"
"HfVbyKRD5pg","When You Say Nothing at All","Keith Whitley - Topic","2026-09-23","2014-11-08","3:44","https://i.ytimg.com/vi/HfVbyKRD5pg/hqdefault.jpg"
"gi6XwsR2hIY","Forever and Ever, Amen","Randy Travis - Topic","2026-09-23","2014-11-09","3:33","https://i.ytimg.com/vi/gi6XwsR2hIY/hqdefault.jpg"
"Uct7jFNryAU","Don’t Lose Sleep Over Me","Lee Vyborny - Topic","2026-09-23","2025-08-28","4:02","https://i.ytimg.com/vi/Uct7jFNryAU/hqdefault.jpg"
"gUOOlX5AzzE","Thank You Lord (For Your Blessings on Me)","Chris Else - Topic","2026-09-23","2021-11-21","3:35","https://i.ytimg.com/vi/gUOOlX5AzzE/hqdefault.jpg"
"ItRtNZuMznA","Tropical Depression","Alan Jackson - Topic","2026-09-23","2017-02-18","2:58","https://i.ytimg.com/vi/ItRtNZuMznA/hqdefault.jpg"
"Qoe_mOGHyT8","I Don't Need Your Rockin' Chair","George Jones - Topic","2026-09-23","2018-07-31","3:30","https://i.ytimg.com/vi/Qoe_mOGHyT8/hqdefault.jpg"
"l-751BfUFrE","Made Of Gold","Derek Ryan - Topic","2026-09-23","2019-11-26","3:15","https://i.ytimg.com/vi/l-751BfUFrE/hqdefault.jpg"
"y9sWJkYXEI4","Old Country","Mark Chesnutt - Topic","2026-09-23","2018-07-31","3:54","https://i.ytimg.com/vi/y9sWJkYXEI4/hqdefault.jpg"
"K7UloVeCxTs","Grandpa (Tell Me 'Bout The Good Old Days)","The Judds - Topic","2026-09-23","2018-03-02","4:15","https://i.ytimg.com/vi/K7UloVeCxTs/hqdefault.jpg"
"dg0FaqwTC1c","Good Time","Alan Jackson - Topic","2026-09-23","2023-04-13","5:07","https://i.ytimg.com/vi/dg0FaqwTC1c/hqdefault.jpg"
"qVa8YAAG6u8","Mama He's Crazy","The Judds - Topic","2026-09-23","2018-03-02","3:15","https://i.ytimg.com/vi/qVa8YAAG6u8/hqdefault.jpg"
"Ucmo6hDZRSY","Self Control","Laura Branigan - Topic","2026-09-23","2017-01-14","4:07","https://i.ytimg.com/vi/Ucmo6hDZRSY/hqdefault.jpg"
"DvG6-KXYF64","You Are The Reason (Duet Version)","Calum Scott - Topic","2026-09-23","2018-11-29","3:11","https://i.ytimg.com/vi/DvG6-KXYF64/hqdefault.jpg"
"-3TuaAvgMw8","That's the Way It Is","Céline Dion - Topic","2026-09-23","2019-01-21","4:03","https://i.ytimg.com/vi/-3TuaAvgMw8/hqdefault.jpg"
"z4Ta7YQITHI","Through The Rain","Mariah Carey - Topic","2026-09-23","2019-09-09","4:49","https://i.ytimg.com/vi/z4Ta7YQITHI/hqdefault.jpg"
"z8OMOm8-Cbg","Forever (Live at Tokyo Dome)","Mariah Carey - Topic","2026-09-23","2020-10-01","4:47","https://i.ytimg.com/vi/z8OMOm8-Cbg/hqdefault.jpg"
"UIkZZzPNrm8","When I Stop Loving You","Trace Adkins - Topic","2026-09-23","2018-07-28","3:22","https://i.ytimg.com/vi/UIkZZzPNrm8/hqdefault.jpg"
"AlxBpL1rBVY","Che fantastica storia è la vita","Antonello Venditti - Topic","2026-09-23","2015-08-12","5:58","https://i.ytimg.com/vi/AlxBpL1rBVY/hqdefault.jpg"
"yphHMO2Cedw","Ciao ciao Siciliano","Tony Tabbi - Topic","2026-09-23","2014-11-08","3:21","https://i.ytimg.com/vi/yphHMO2Cedw/hqdefault.jpg"
"BxU91sedows","Your Man","Josh Turner - Topic","2026-09-23","2018-09-15","3:32","https://i.ytimg.com/vi/BxU91sedows/hqdefault.jpg"
"bFYpOm9YELg","Warning","BM - Topic","2026-09-23","2022-05-19","3:10","https://i.ytimg.com/vi/bFYpOm9YELg/hqdefault.jpg"
"iw07H8JfaHM","Ring Ring","BM - Topic","2026-09-23","2024-07-23","2:31","https://i.ytimg.com/vi/iw07H8JfaHM/hqdefault.jpg"
"30x17TkccCw","BM - London View","OTP - Topic","2026-09-23","2026-07-02","2:45","https://i.ytimg.com/vi/30x17TkccCw/hqdefault.jpg"
"vqKpsBbj1VY","Where Do Broken Hearts Go","Whitney Houston - Topic","2026-09-23","2015-08-12","4:36","https://i.ytimg.com/vi/vqKpsBbj1VY/hqdefault.jpg"
"m4QZL7whs10","I Will Always Love You","Whitney Houston - Topic","2026-09-23","2017-02-20","4:24","https://i.ytimg.com/vi/m4QZL7whs10/hqdefault.jpg"
"QBtVFL0Qefs","Oops!...I Did It Again","Britney Spears - Topic","2026-09-23","2025-05-15","3:33","https://i.ytimg.com/vi/QBtVFL0Qefs/hqdefault.jpg"
"0oXr-UMnNPA","Man! I Feel Like A Woman!","Shania Twain - Topic","2026-09-23","2019-08-19","3:53","https://i.ytimg.com/vi/0oXr-UMnNPA/hqdefault.jpg"
"8Pgd-wOe6lM","Pazzo di Lei","Biagio Antonacci - Topic","2026-09-23","2018-12-20","4:16","https://i.ytimg.com/vi/8Pgd-wOe6lM/hqdefault.jpg"
"PSXkmJfmEn0","So Hollow","Let Babylon Burn - Topic","2026-09-23","2025-07-29","6:13","https://i.ytimg.com/vi/PSXkmJfmEn0/hqdefault.jpg"
"yOnyp5TKtCQ","Questa canzone ti troverà… quando sarà il momento giusto. Ascoltala.","Daily Love Italia","2026-09-23","2025-04-04","3:29","https://i.ytimg.com/vi/yOnyp5TKtCQ/hqdefault.jpg"
"Cpol7Htfqfo","Una storia importante","Eros Ramazzotti - Topic","2026-09-23","2017-01-26","4:07","https://i.ytimg.com/vi/Cpol7Htfqfo/hqdefault.jpg"
"-inLirfM1Vw","Don't Phunk With My Heart","The Black Eyed Peas - Topic","2026-09-23","2024-07-29","4:04","https://i.ytimg.com/vi/-inLirfM1Vw/hqdefault.jpg"
"ZAo6Af-uJ-A","Shut Up","The Black Eyed Peas - Topic","2026-09-23","2018-09-15","5:11","https://i.ytimg.com/vi/ZAo6Af-uJ-A/hqdefault.jpg"
"DjR25AI7BGU","Boom Boom Pow","The Black Eyed Peas - Topic","2026-09-23","2021-12-15","4:12","https://i.ytimg.com/vi/DjR25AI7BGU/hqdefault.jpg"
"d77gTBvX0K8","Pump It","The Black Eyed Peas - Topic","2026-09-23","2018-07-31","3:34","https://i.ytimg.com/vi/d77gTBvX0K8/hqdefault.jpg"
"n02efead1C4","Meet Me Halfway","The Black Eyed Peas - Topic","2026-09-23","2021-12-15","4:45","https://i.ytimg.com/vi/n02efead1C4/hqdefault.jpg"
"RuPr33Jk2A4","Where Is The Love?","The Black Eyed Peas - Topic","2026-09-23","2022-03-31","4:33","https://i.ytimg.com/vi/RuPr33Jk2A4/hqdefault.jpg"
"zVmwxSWhBf0","Get Low (Radio Edit)","Lil Jon & The East Side Boyz - Topic","2026-09-23","2025-03-13","4:34","https://i.ytimg.com/vi/zVmwxSWhBf0/hqdefault.jpg"
"1zRzfBWg7nM","Bye Bye","Mariah Carey - Topic","2026-09-23","2021-02-04","4:27","https://i.ytimg.com/vi/1zRzfBWg7nM/hqdefault.jpg"
"je4X0N86sMc","Love by Grace","Lara Fabian - Topic","2026-09-23","2017-01-25","4:08","https://i.ytimg.com/vi/je4X0N86sMc/hqdefault.jpg"
"YQoQsbbOsfM","So Beautiful","Chris de Burgh - Topic","2026-09-23","2018-07-05","3:50","https://i.ytimg.com/vi/YQoQsbbOsfM/hqdefault.jpg"
"ut-p7oK5n0I","Unfaithful","Rihanna - Topic","2026-09-23","2018-07-23","3:47","https://i.ytimg.com/vi/ut-p7oK5n0I/hqdefault.jpg"
"v8H-MXjRB2Y","Without You","Mariah Carey - Topic","2026-09-23","2023-09-07","3:36","https://i.ytimg.com/vi/v8H-MXjRB2Y/hqdefault.jpg"
"czFLKT8MBqI","Spanish Guitar","Toni Braxton - Topic","2026-09-23","2015-08-12","4:49","https://i.ytimg.com/vi/czFLKT8MBqI/hqdefault.jpg"
"57xKhbxK_rY","Plas","Ermenita - Topic","2026-09-23","2026-01-09","2:52","https://i.ytimg.com/vi/57xKhbxK_rY/hqdefault.jpg"
"BV8qgy_3Wmk","Faj","Ermenita - Topic","2026-09-23","2026-01-09","3:05","https://i.ytimg.com/vi/BV8qgy_3Wmk/hqdefault.jpg"
"NhPd-kLoAb4","A m'beson","Ermenita - Topic","2026-09-23","2026-01-09","3:17","https://i.ytimg.com/vi/NhPd-kLoAb4/hqdefault.jpg"
"V49DkAnotxo","L'essenziale (Live)","Marco Mengoni - Topic","2026-09-23","2014-11-09","3:52","https://i.ytimg.com/vi/V49DkAnotxo/hqdefault.jpg"
"ThQz7ZRuDG0","Su di noi (Re-Recorded)","Pupo - Topic","2026-09-23","2025-05-19","3:49","https://i.ytimg.com/vi/ThQz7ZRuDG0/hqdefault.jpg"
"Tr6Xo2GdoBM","Sappi Amore Mio","Biagio Antonacci - Topic","2026-09-23","2018-12-20","3:47","https://i.ytimg.com/vi/Tr6Xo2GdoBM/hqdefault.jpg"
"ghUfxc2O5sM","Amore Disperato","Achille Lauro - Topic","2026-09-23","2024-09-19","3:09","https://i.ytimg.com/vi/ghUfxc2O5sM/hqdefault.jpg"
"iwWfPX4DlwQ","Il Prato Delle Anime (Acoustic / Remastered 2018)","Biagio Antonacci - Topic","2026-09-23","2018-10-11","3:38","https://i.ytimg.com/vi/iwWfPX4DlwQ/hqdefault.jpg"
"6bZ2bxcZCdU","Adesso Dormi (Remastered 2018)","Biagio Antonacci - Topic","2026-09-23","2018-10-11","4:35","https://i.ytimg.com/vi/6bZ2bxcZCdU/hqdefault.jpg"
"2sAWDP2oKz8","Iris (Tra Le Tue Poesie) (Remastered 2018)","Biagio Antonacci - Topic","2026-09-23","2018-10-11","3:59","https://i.ytimg.com/vi/2sAWDP2oKz8/hqdefault.jpg"
"V9FL3oD9dSA","Cosa Fai Ragazza (Remastered 2018)","Biagio Antonacci - Topic","2026-09-23","2018-10-11","4:05","https://i.ytimg.com/vi/V9FL3oD9dSA/hqdefault.jpg"
"Cr0kfpuaKyI","Non Vendermi (Remastered 2018)","Biagio Antonacci - Topic","2026-09-23","2018-10-11","4:14","https://i.ytimg.com/vi/Cr0kfpuaKyI/hqdefault.jpg"
"OO6rx2YTAyk","All By Myself","Céline Dion - Topic","2026-09-23","2019-07-17","5:13","https://i.ytimg.com/vi/OO6rx2YTAyk/hqdefault.jpg"
"mfHQNm3mct8","When I Need You","Céline Dion - Topic","2026-09-23","2019-09-26","4:12","https://i.ytimg.com/vi/mfHQNm3mct8/hqdefault.jpg"
"Fvdq-in19Jk","Kyoto (feat. Sirah)","Skrillex - Topic","2026-09-23","2017-04-08","3:21","https://i.ytimg.com/vi/Fvdq-in19Jk/hqdefault.jpg"
"YcJaYkamg5Y","First of the Year (Equinox)","Skrillex - Topic","2026-09-23","2017-03-30","4:22","https://i.ytimg.com/vi/YcJaYkamg5Y/hqdefault.jpg"
"V7hbIzqxhaE","Bangarang (feat. Sirah)","Skrillex - Topic","2026-09-23","2017-04-08","3:36","https://i.ytimg.com/vi/V7hbIzqxhaE/hqdefault.jpg"
"vY6B8uj1plY","Make It Bun Dem","Skrillex - Topic","2026-09-23","2015-10-24","3:34","https://i.ytimg.com/vi/vY6B8uj1plY/hqdefault.jpg"
"89DcAh2Mlyk","Bleeding Love (Radio Edit)","Leona Lewis - Topic","2026-09-23","2017-02-18","4:00","https://i.ytimg.com/vi/89DcAh2Mlyk/hqdefault.jpg"
"A8fCBZcaEiU","Because You Loved Me (Theme from ""Up Close and Personal"")","Céline Dion - Topic","2026-09-23","2019-01-18","4:34","https://i.ytimg.com/vi/A8fCBZcaEiU/hqdefault.jpg"
"rLYWzeKRv08","Harama","FaTTi - Topic","2026-09-23","2024-05-19","2:43","https://i.ytimg.com/vi/rLYWzeKRv08/hqdefault.jpg"
"-5dZgatWtSg","Youngstar","Silva - Topic","2026-09-23","2022-12-15","1:58","https://i.ytimg.com/vi/-5dZgatWtSg/hqdefault.jpg"
"WVoAhk5e8Vs","Rock N Roll","ENZINO - Topic","2026-09-23","2022-10-29","3:20","https://i.ytimg.com/vi/WVoAhk5e8Vs/hqdefault.jpg"
"OkiAt8IyAQQ","Ben Arfa","S9 - Topic","2026-09-23","2024-02-29","3:04","https://i.ytimg.com/vi/OkiAt8IyAQQ/hqdefault.jpg"
"DPw_Kk0PLu0","🇦🇱 S9 - Shqipet London (Official Music Video) #AlbanianDrill","S9 Official","2026-09-23","2023-04-22","2:56","https://i.ytimg.com/vi/DPw_Kk0PLu0/hqdefault.jpg"
"9fe6RX4Lwbg","Right Here (Departed)","Brandy - Topic","2026-09-23","2015-08-12","3:40","https://i.ytimg.com/vi/9fe6RX4Lwbg/hqdefault.jpg"
"vQuD4lCDDXc","Impossible","Shontelle - Topic","2026-09-23","2022-01-13","3:47","https://i.ytimg.com/vi/vQuD4lCDDXc/hqdefault.jpg"
"sClx2bdST1E","Gli amori","Toto Cutugno - Topic","2026-09-23","2015-10-06","4:12","https://i.ytimg.com/vi/sClx2bdST1E/hqdefault.jpg"
"mn4YLhv09Kw","Solo noi","Toto Cutugno - Topic","2026-09-23","2015-07-11","4:08","https://i.ytimg.com/vi/mn4YLhv09Kw/hqdefault.jpg"
"Nw8LyN21OO8","Irreplaceable","Beyoncé - Topic","2026-09-23","2017-11-28","3:48","https://i.ytimg.com/vi/Nw8LyN21OO8/hqdefault.jpg"
"_CxLnK4zaw4","Chasin' That Neon Rainbow","Alan Jackson - Topic","2026-09-23","2017-02-18","3:06","https://i.ytimg.com/vi/_CxLnK4zaw4/hqdefault.jpg"
"ppn6YcWY_1k","Good Time","Alan Jackson - Topic","2026-09-23","2014-11-08","5:07","https://i.ytimg.com/vi/ppn6YcWY_1k/hqdefault.jpg"
"grEmS8xgZA0","Margaritaville","Alan Jackson - Topic","2026-09-23","2017-11-28","4:16","https://i.ytimg.com/vi/grEmS8xgZA0/hqdefault.jpg"
"4lNa4BKL6z0","When You Told Me You Loved Me","Jessica Simpson - Topic","2026-09-23","2017-02-09","3:49","https://i.ytimg.com/vi/4lNa4BKL6z0/hqdefault.jpg"
"pPgvMJ1ou3o","Nothing's Gonna Change My Love For You","Glenn Medeiros - Topic","2026-09-23","2022-09-22","3:52","https://i.ytimg.com/vi/pPgvMJ1ou3o/hqdefault.jpg"
"CbuLnJqUFLQ","Sometimes","Britney Spears - Topic","2026-09-23","2015-08-12","4:06","https://i.ytimg.com/vi/CbuLnJqUFLQ/hqdefault.jpg"
"pY6Rlu0SZRc","Take A Bow","Rihanna - Topic","2026-09-23","2018-07-23","3:50","https://i.ytimg.com/vi/pY6Rlu0SZRc/hqdefault.jpg"
